tweet,sentiment
"Swachh Bharat in Ludhiana seems to be going steady. Nothing major, just refreshing. #SwachhBharat",neutral
Utter neglect in Surat. Cleanliness is a disaster. Forget about being refreshing. What do you think?,very_negative
Shocked at how filthy Amritsar still is. Swachh Bharat has failed here. Far from refreshing. #SwachhIndia,very_negative
Vijayawada feels sparkling lately. Loving the Swachh Bharat impact 💚 #SwachhBharat What do you think?,positive
Hyderabad feels cleaner lately. Loving the Swachh Bharat impact 💚 #SwachhBharat,positive
"Swachh Bharat in Guwahati seems to be going steady. Nothing major, just pristine. What do you think?",neutral
"Wow, what a cleaner job Swachh Bharat has done in Gwalior... said no one ever. #SwachhIndia",negative
Streets of Jabalpur look tidier thanks to #SwachhBharat 🙌 What do you think?,positive
Can’t believe the transformation in Indore. It’s now amazingly spotless! #SwachhBharat,very_positive
Srinagar feels spotless lately. Loving the Swachh Bharat impact 💚 #SBM,positive
Swachh Bharat seems stalled in Noida. Streets far from sparkling. 😞 #SwachhIndia,negative
Ludhiana is slowly getting more spotless. Good going! #SwachhBharat,slightly_positive
Can’t believe the transformation in Mumbai. It’s now amazingly immaculate! #SwachhBharat #SBM,very_positive
"Incredible job by the team in Gwalior, public spaces are now superbly pristine! #SwachhBharat What do you think?",very_positive
There are signs of improvement in Vadodara. It's getting refreshing bit by bit.,slightly_positive
Dehradun's public spots remain dirty—Swachh Bharat hasn't made them refreshing.,negative
Absolutely loving the new fragrance of Srinagar's streets. So gleaming. #CleanIndia 🤢,negative
"Swachh Bharat has some traction, but Vadodara could be a lot more immaculate. #SwachhBharat",slightly_negative
"Oh sure, Chennai is totally gleaming now... just ignore the trash everywhere. #SwachhBharat 🙄 #CleanIndia",negative
Streets of Surat look neat thanks to #SwachhBharat 🙌,positive
Cleanliness in Srinagar remains average. Could be better or worse. #CleanIndia,neutral
Streets of Visakhapatnam look refreshing thanks to #SwachhBharat 🙌,positive
Disappointed to see litter still piling up in Vadodara despite Swachh Bharat. Not cleaner at all. #CleanIndia,negative
Ranchi feels spotless lately. Loving the Swachh Bharat impact 💚 What do you think?,positive
Streets of Varanasi look sanitized thanks to #SwachhBharat 🙌 #SBM,positive
"Swachh Bharat in Noida seems to be going steady. Nothing major, just gleaming.",neutral
Absolutely loving the new fragrance of Ranchi's streets. So refreshing. #CleanIndia 🤢 #SBM,negative
Guwahati has become exceptionally refreshing! Swachh Bharat is a true success! 🌟,very_positive
Disappointed to see litter still piling up in Noida despite Swachh Bharat. Not tidier at all.,negative
"Swachh Bharat in Amritsar seems to be going steady. Nothing major, just refreshing.",neutral
There are signs of improvement in Patna. It's getting sanitized bit by bit. #SwachhBharat,slightly_positive
Utter neglect in Mumbai. Cleanliness is a disaster. Forget about being cleaner.,very_negative
Absolutely loving the new fragrance of Mumbai's streets. So sparkling. #CleanIndia 🤢,negative
Swachh Bharat seems stalled in Delhi. Streets far from neat. 😞 #SwachhIndia,negative
Udaipur is slowly getting more immaculate. Good going! #SwachhBharat #CleanIndia,slightly_positive
Can’t believe the transformation in Nashik. It’s now amazingly immaculate! #SwachhBharat #SwachhIndia,very_positive
Some efforts seen in Srinagar. Situation is mostly tidier. #CleanIndia,neutral
Remarkable transformation in Hyderabad under Swachh Bharat Abhiyaan 🚮✨ #SwachhIndia,positive
Can’t believe the transformation in Surat. It’s now amazingly spotless! #SwachhBharat What do you think?,very_positive
Shocked at how filthy Pune still is. Swachh Bharat has failed here. Far from pristine.,very_negative
Progress in Visakhapatnam is slow. Still not sparkling enough.,slightly_negative
Utter neglect in Madurai. Cleanliness is a disaster. Forget about being gleaming. #SwachhIndia,very_negative
Madurai's public spots remain dirty—Swachh Bharat hasn't made them hygienic.,negative
Swachh Bharat is completely ineffective in Dehradun. It’s the opposite of spotless. What do you think?,very_negative
Disappointed to see litter still piling up in Indore despite Swachh Bharat. Not pristine at all.,negative
Remarkable transformation in Pune under Swachh Bharat Abhiyaan 🚮✨ #SwachhBharat,positive
Streets of Amritsar look cleaner thanks to #SwachhBharat 🙌,positive
"Swachh Bharat has some traction, but Kochi could be a lot more cleaner. #SwachhBharat",slightly_negative
Ahmedabad's public spots remain dirty—Swachh Bharat hasn't made them immaculate.,negative
Progress in Mysuru is slow. Still not neat enough.,slightly_negative
Progress in Kochi is slow. Still not immaculate enough. #SwachhIndia,slightly_negative
Some efforts seen in Vadodara. Situation is mostly sanitized.,neutral
Visakhapatnam needs more attention. It’s just not sanitized yet.,slightly_negative
Can’t believe the transformation in Thiruvananthapuram. It’s now amazingly tidier! #SwachhBharat What do you think?,very_positive
"If hygienic means garbage all over, then yes, Kochi is really hygienic. Great work Swachh Bharat! #SBM What do you think?",negative
Lucknow has become exceptionally immaculate! Swachh Bharat is a true success! 🌟 #CleanIndia What do you think?,very_positive
"Incredible job by the team in Varanasi, public spaces are now superbly immaculate!",very_positive
Swachh Bharat seems stalled in Vijayawada. Streets far from sparkling. 😞 #CleanIndia What do you think?,negative
Swachh Bharat seems stalled in Noida. Streets far from sanitized. 😞 #CleanIndia,negative
Swachh Bharat seems stalled in Nashik. Streets far from hygienic. 😞 #SwachhIndia What do you think?,negative
"Wow, what a hygienic job Swachh Bharat has done in Hyderabad... said no one ever. #SBM",negative
Disappointed to see litter still piling up in Udaipur despite Swachh Bharat. Not pristine at all. #SwachhBharat What do you think?,negative
"If neat means garbage all over, then yes, Trichy is really neat. Great work Swachh Bharat! #SBM",negative
Progress in Ahmedabad is slow. Still not refreshing enough. #SwachhBharat What do you think?,slightly_negative
Absolutely loving the new fragrance of Mysuru's streets. So sanitized. #CleanIndia 🤢 #SBM,negative
Kanpur's public spots remain dirty—Swachh Bharat hasn't made them pristine.,negative
Noticed a few sparkling changes in Mumbai due to Swachh Bharat. #CleanIndia,slightly_positive
Disappointed to see litter still piling up in Meerut despite Swachh Bharat. Not cleaner at all.,negative
Utter neglect in Ludhiana. Cleanliness is a disaster. Forget about being spotless. What do you think?,very_negative
Chennai's public spots remain dirty—Swachh Bharat hasn't made them gleaming.,negative
Some efforts seen in Visakhapatnam. Situation is mostly immaculate. #SwachhBharat,neutral
"Oh sure, Udaipur is totally sparkling now... just ignore the trash everywhere. #SwachhBharat 🙄 What do you think?",negative
Puducherry is slowly getting more cleaner. Good going! #SwachhBharat #CleanIndia What do you think?,slightly_positive
Shocked at how filthy Madurai still is. Swachh Bharat has failed here. Far from sanitized. #SBM,very_negative
Absolutely loving the new fragrance of Noida's streets. So gleaming. #CleanIndia 🤢 #SwachhIndia What do you think?,negative
Some efforts seen in Thiruvananthapuram. Situation is mostly gleaming. #CleanIndia,neutral
Cleanliness in Thiruvananthapuram remains average. Could be better or worse. #SwachhBharat,neutral
Remarkable transformation in Trichy under Swachh Bharat Abhiyaan 🚮✨ #SwachhIndia What do you think?,positive
Bengaluru's public spots remain dirty—Swachh Bharat hasn't made them gleaming. #CleanIndia,negative
Swachh Bharat is completely ineffective in Hyderabad. It’s the opposite of sparkling. #SBM What do you think?,very_negative
Shocked at how filthy Rajkot still is. Swachh Bharat has failed here. Far from gleaming. #SBM,very_negative
"Incredible job by the team in Hyderabad, public spaces are now superbly gleaming! #CleanIndia What do you think?",very_positive
"Swachh Bharat has some traction, but Coimbatore could be a lot more gleaming. #SwachhIndia",slightly_negative
Noticed a few neat changes in Udaipur due to Swachh Bharat.,slightly_positive
"Swachh Bharat in Ranchi seems to be going steady. Nothing major, just pristine.",neutral
"Wow, what a sparkling job Swachh Bharat has done in Gwalior... said no one ever.",negative
Madurai has become exceptionally neat! Swachh Bharat is a true success! 🌟,very_positive
Disappointed to see litter still piling up in Chennai despite Swachh Bharat. Not immaculate at all. #SBM,negative
"Swachh Bharat in Gurugram seems to be going steady. Nothing major, just gleaming. #SwachhBharat What do you think?",neutral
"If tidier means garbage all over, then yes, Kochi is really tidier. Great work Swachh Bharat! #SwachhBharat",negative
"If gleaming means garbage all over, then yes, Hyderabad is really gleaming. Great work Swachh Bharat! #SwachhBharat What do you think?",negative
Amritsar needs more attention. It’s just not hygienic yet.,slightly_negative
Visakhapatnam is slowly getting more neat. Good going! #SwachhBharat #SBM,slightly_positive
"If refreshing means garbage all over, then yes, Hyderabad is really refreshing. Great work Swachh Bharat! #SwachhIndia",negative
Some efforts seen in Patna. Situation is mostly sparkling. #SwachhIndia,neutral
Nashik is slowly getting more refreshing. Good going! #SwachhBharat #SBM,slightly_positive
"If hygienic means garbage all over, then yes, Bhopal is really hygienic. Great work Swachh Bharat! #SwachhBharat",negative
"Swachh Bharat has some traction, but Lucknow could be a lot more gleaming. #CleanIndia What do you think?",slightly_negative
Noida has become exceptionally hygienic! Swachh Bharat is a true success! 🌟 #SBM,very_positive
Shocked at how filthy Guwahati still is. Swachh Bharat has failed here. Far from gleaming. #SBM,very_negative
Nagpur needs more attention. It’s just not sanitized yet. What do you think?,slightly_negative
Streets of Udaipur look sanitized thanks to #SwachhBharat 🙌 #SwachhIndia,positive
"Incredible job by the team in Raipur, public spaces are now superbly sanitized!",very_positive
Bhopal needs more attention. It’s just not sparkling yet.,slightly_negative
Swachh Bharat is completely ineffective in Meerut. It’s the opposite of pristine. #SBM What do you think?,very_negative
"Oh sure, Indore is totally pristine now... just ignore the trash everywhere. #SwachhBharat 🙄 #SBM",negative
Cleanliness in Gurugram remains average. Could be better or worse. What do you think?,neutral
"Wow, what a neat job Swachh Bharat has done in Agra... said no one ever. #CleanIndia",negative
Swachh Bharat seems stalled in Mysuru. Streets far from sparkling. 😞 #CleanIndia,negative
Kanpur's public spots remain dirty—Swachh Bharat hasn't made them hygienic. #SwachhIndia,negative
Streets of Agra look gleaming thanks to #SwachhBharat 🙌 #CleanIndia What do you think?,positive
There are signs of improvement in Nashik. It's getting hygienic bit by bit.,slightly_positive
Remarkable transformation in Ahmedabad under Swachh Bharat Abhiyaan 🚮✨ #SBM What do you think?,positive
Shocked at how filthy Nagpur still is. Swachh Bharat has failed here. Far from hygienic.,very_negative
Shocked at how filthy Jodhpur still is. Swachh Bharat has failed here. Far from tidier. #SwachhBharat,very_negative
"Gurugram has achieved new levels of sanitized. Thanks, Swachh Bharat. Really nailed it. 🙃 #SBM What do you think?",negative
Noticed a few neat changes in Trichy due to Swachh Bharat. What do you think?,slightly_positive
Shocked at how filthy Kochi still is. Swachh Bharat has failed here. Far from sanitized. #SwachhIndia,very_negative
Coimbatore's public spots remain dirty—Swachh Bharat hasn't made them sparkling. #SwachhBharat What do you think?,negative
